t,S,I,R,D
51,0.99997276951727,0.00076507515443493,0.000777496318537017,0.000593589236248516
52,0.999971104771601,0.000811848307981171,0.000824074439002368,0.000643055005935892
53,0.999970272398767,0.000835234884754291,0.000849154965406788,0.000643055005935892
54,0.999969677846742,0.000851939582449376,0.000859903762437254,0.000741986545310645
55,0.999968369832288,0.000888689917378565,0.000895733085872139,0.000791452314998021
56,0.999966348355404,0.000945485889541857,0.000953060003367956,0.000840918084685398
57,0.99996337559528,0.00102900937801729,0.0010318845149247,0.000989315393747527
58,0.999960997387182,0.00109582816879763,0.00109996022945099,0.0010387811634349
59,0.999957192254224,0.00120273823404618,0.00120386526741216,0.00118717847249703
60,0.999956003150174,0.00123614762943635,0.00123252872616006,0.00128611001187178
61,0.99995493295653,0.0012662160852875,0.00126477511725146,0.00128611001187178
62,0.999952198017217,0.0013430576946849,0.00134359962880821,0.00133557578155916
63,0.999950533271547,0.00138983084823114,0.00138301188458658,0.00148397309062129
64,0.999947917242639,0.00146333151808952,0.00145467053145635,0.00158290462999604
65,0.999944825572111,0.00155019594610396,0.00153707797535659,0.00173130193905817
66,0.999943041916037,0.00160031003918922,0.00159082196050892,0.00173130193905817
67,0.999939593514294,0.00169719728582072,0.00168039526909613,0.00192916501780768
68,0.999937690947815,0.00175065231844499,0.00172697338956148,0.00207756232686981
69,0.999934004725262,0.00185422144415453,0.00182729549517916,0.00222595963593194
70,0.999931269785948,0.00193106305355192,0.00189895414204894,0.00237435694499406
71,0.99992841593623,0.00201124560248833,0.00196702985657522,0.00262168579343095
72,0.999922351505578,0.00218163351897821,0.00213901060906267,0.00277008310249307
73,0.99991949765586,0.00226181606791462,0.00222500098530639,0.00277008310249307
74,0.999916168164522,0.0023553623750071,0.00231457429389361,0.0029184804115552
75,0.999913552135613,0.00242886304486548,0.0023790670760764,0.00311634349030471
76,0.999907368794556,0.00260259190089437,0.00255821369325083,0.00321527502967946
77,0.999902612378359,0.00273622948245506,0.00268719925761642,0.00341313810842897
78,0.999899045066211,0.00283645766862557,0.00278393843089061,0.0035615354174911
79,0.999892386083535,0.00302355028281053,0.00297025091275201,0.0037593984962406
80,0.999884300175999,0.0032507341714637,0.00318880978570482,0.00410565888405224
81,0.999881921967901,0.00331755296224404,0.00322822204148319,0.00455085081123862
82,0.999878116834943,0.00342446302749259,0.00332137828241389,0.00484764542936288
83,0.999870982210647,0.00362491939983362,0.00352560542599274,0.00499604273842501
84,0.999861588288657,0.00388885362341598,0.00380507414878485,0.00504550850811239
85,0.999853978022741,0.00410267375391308,0.00401288422470718,0.00534230312623664
86,0.99984624884642,0.00431983482394919,0.00421352843594254,0.00578749505342303
87,0.999837211655645,0.0045737462289145,0.00447508249701721,0.00593589236248516
88,0.999831860687423,0.00472408850817027,0.00462198272310024,0.00613375544123467
89,0.999827461002441,0.0048477032711139,0.00473663655809187,0.00638108428967155
90,0.999815688872352,0.0051784562854766,0.00506268340134933,0.00677681044717056
91,0.999799992698901,0.00561946030462687,0.00551771580897238,0.00702413929560744
92,0.999782393958971,0.00611391935640141,0.00602649220174775,0.0073209339137317
93,0.99976669778552,0.00655492337555167,0.00648510754171429,0.0075187969924812
94,0.999747315389515,0.00709949652041147,0.00704762791964199,0.00781559161060546
95,0.999731619216064,0.00754050053956174,0.00747041393617364,0.00850811238622873
