t,S,I,R,D
263,0.993493093501815,0.149074732581481,0.133496924247486,0.37857009906314
264,0.993480355225763,0.149366569431536,0.133724341822654,0.379810973465969
265,0.993464403690887,0.149732022784308,0.134033180504979,0.381010485388704
266,0.993419590206217,0.150758710081123,0.135034098598153,0.38241680971191
267,0.993378391637723,0.151702578812382,0.135939557462244,0.383926540235352
268,0.993343217929525,0.152508416601047,0.136706038919289,0.385312183318512
269,0.993302994814604,0.15342993746541,0.137584825351725,0.386863276322048
270,0.993283370983928,0.153879523964144,0.137942797460784,0.388662544206151
271,0.993267878486027,0.15423446067367,0.138196887467607,0.390503174570347
272,0.993217499178037,0.155388662269833,0.139345205840982,0.391744048973176
273,0.993167062490425,0.156544178446403,0.140462640346124,0.39346059189709
274,0.99311840457109,0.157658942630397,0.14153515286111,0.395197816061051
275,0.993070664725705,0.1587526735279,0.142579589132248,0.3970177651852
276,0.993018564029059,0.159946312536233,0.14372088844466,0.39898248298968
277,0.992992456301114,0.160544446620805,0.144247318016806,0.400636982193452
278,0.992975242414557,0.160938820742501,0.144542118577208,0.402498293797696
279,0.992917518514969,0.162261288630588,0.145836433418592,0.404235517961657
280,0.99285388451433,0.163719158300458,0.147271129479214,0.406034785845759
281,0.992787840569573,0.165232240347365,0.148743728469031,0.408144272330569
282,0.992719788338051,0.166791332708469,0.150275287570928,0.410108990135048
283,0.99264806381073,0.168434558215536,0.151900902089715,0.412011664219387
284,0.992611742510095,0.169266687612314,0.15263228824195,0.414327963104668
285,0.99258936445757,0.169779373970519,0.153023951843627,0.416623580749902
286,0.992497958719952,0.171873500556725,0.155097382451786,0.419022604595372
287,0.99240609394536,0.173978143786176,0.1571792359331,0.421462990920936
288,0.992324155845348,0.175855364605448,0.159044902336786,0.423510433685604
289,0.992243021060043,0.177714181299042,0.160850204816199,0.426157632411639
290,0.992160451784191,0.179605862502777,0.16270744834673,0.428556656257109
291,0.992112769318428,0.180698278819875,0.163656425388786,0.431762248464418
292,0.992090104367794,0.181217538080108,0.164021416558807,0.434554215870784
293,0.991991067140469,0.183486503860265,0.166242247447168,0.437532314437574
294,0.991892718468607,0.185739694675555,0.168437809716065,0.440634500444647
295,0.991799247064602,0.187881146156364,0.17050843269984,0.443819411411908
296,0.991711685761648,0.189887195855391,0.172444289713145,0.44685955369884
297,0.991624755634535,0.191878785169956,0.174395588660567,0.449444708704734
298,0.991584704658479,0.192796362293101,0.17514382055911,0.452857113312514
299,0.991559974041459,0.193362946447938,0.175536887972979,0.455979980559634
300,0.991463174619387,0.195580643592275,0.177648221510333,0.459764647488263
301,0.99136654733618,0.197794396995395,0.179780612230573,0.463177052096044
302,0.991276518709486,0.199856973651865,0.181757179797458,0.466506731743635
303,0.991196474136996,0.201690813317751,0.183513348850137,0.469484830310425
304,0.991171341862623,0.202266599535427,0.183907820076199,0.472731784997828
305,0.991136799330265,0.203057976939631,0.18450163263358,0.476433726966269
306,0.991107880000849,0.20372052546408,0.184956467783914,0.480156350174756
307,0.990995702840119,0.206290530157132,0.187431388679097,0.48412714826381
308,0.990891214548718,0.208684381075826,0.1897181987405,0.488097946352863
309,0.990793669191561,0.210919167765437,0.1918393589632,0.492006700721775
310,0.99071546076697,0.212710940858342,0.193512703096529,0.495543192769838
311,0.990687516891126,0.213351141515895,0.193928231505476,0.499493309618845
312,0.990651138210869,0.214184585493079,0.194555735555474,0.503360701507662
313,0.990618948243007,0.214922065100651,0.195072338442274,0.507352180836763
314,0.990505910387949,0.217511788499788,0.197527605966763,0.511922734887184
315,0.990393962745707,0.220076534871217,0.199944970562058,0.516658738857982
316,0.990284195529095,0.222591327187232,0.20236654659393,0.520546811986847
317,0.990170411738953,0.225198140131642,0.204862524671999,0.524786466196513
318,0.990060587142719,0.227714247028062,0.20723637108933,0.529398382727028
319,0.990013593232418,0.228790888380292,0.208102523212035,0.533575993216553
320,0.989980542570228,0.229548086693949,0.208626145159796,0.537774284946125
321,0.989850233448991,0.232533498795187,0.211480095346924,0.542696420077348
322,0.989731744529857,0.235248107332861,0.214058898344344,0.547411742808099
323,0.989609870213033,0.238040276114468,0.216720526261115,0.55212706553885
324,0.989489659905243,0.240794322064312,0.219354077934038,0.556656257109176
325,0.989378343438841,0.243344608051279,0.221747577722062,0.561516348520257
326,0.989329685519507,0.244459372235273,0.222620748905728,0.566190308770914
327,0.989293995394712,0.245277041247589,0.223152793726644,0.571215850102372
328,0.989167932365492,0.24816517439881,0.225919707557844,0.575889810353029
329,0.989045599011693,0.250967859823662,0.228557470667344,0.581122164084959
330,0.988930151212517,0.253612795599836,0.231012738191834,0.58656133021736
331,0.988816310042754,0.256220923124652,0.233460986655361,0.591524827828677
332,0.988707288761226,0.258718625895394,0.235789911082536,0.596509006680041
333,0.988657999666051,0.25984785046385,0.236635006022354,0.601824085372159
334,0.988630113169828,0.260486736540997,0.23700280481676,0.606456683142721
335,0.988510247139769,0.263232895008407,0.23961108787022,0.611234049593614
336,0.988406791681561,0.265603083479799,0.241826303509811,0.615887328604223
337,0.988310738194573,0.267803691078863,0.243880080747277,0.620251070254172
338,0.988223062132376,0.269812369938701,0.245728901404654,0.624614811904122
339,0.988141238791608,0.271686961597163,0.247416283659907,0.629247409674684
340,0.988101933750636,0.272587449175035,0.248083094451292,0.633590470084586
341,0.988075883402313,0.273184268679202,0.248407375067734,0.638202386615101
342,0.988050865887184,0.273757425736066,0.248700771815943,0.642897028105805
343,0.987960263464272,0.275833148196593,0.250621186895132,0.647260769755755
344,0.987887391344514,0.277502665311772,0.252116246880027,0.651500423965421
345,0.987822437612572,0.278990770330972,0.253462502772529,0.655078278493578
346,0.987761902111513,0.280377652658936,0.254714703248141,0.658449320621264
347,0.987731720430416,0.28106912195231,0.255218671825209,0.661903087709139
348,0.987712842534825,0.28150161890577,0.255436262715029,0.665501623477344
349,0.987638076887546,0.283214517174336,0.257005724746121,0.669327652886067
350,0.987576910210646,0.284615859886762,0.258276174780233,0.672657332533659
351,0.98752016176463,0.285915979907953,0.259484857077881,0.675304531259694
352,0.987467429892144,0.287124079300748,0.260530697161211,0.678903067027899
353,0.98741418160306,0.288344009917195,0.261620055422505,0.682046615515066
354,0.987389852643393,0.288901392009192,0.262049621953377,0.68448700184063
355,0.987376253673013,0.289212947565331,0.262194214609193,0.687258288006949
356,0.987315316514601,0.290609031956135,0.263453434145766,0.690670692614729
357,0.987256961439173,0.291945960228684,0.264705634621378,0.693255847620623
358,0.987206696890426,0.293097532664037,0.265768320451017,0.695716915186235
359,0.987154653573402,0.294289857091964,0.266885754956159,0.698012532831469
360,0.987106225172555,0.295399362954335,0.267900711171257,0.700514962877174
361,0.987083789740409,0.295913363892946,0.26827272140224,0.703120799123115
362,0.98706898579797,0.296252525637604,0.268445390301904,0.705912766529481
363,0.98700810601918,0.297647295448002,0.269766377574943,0.70839451533514
