t,S,I,R,D
404,0.978645323933233,0.278319715832929,0.264989093363221,0.633624566362585
405,0.978622151659678,0.278621724656233,0.265285561059089,0.634074264422459
406,0.978603613840835,0.278863331714876,0.265512129867313,0.634716690222279
407,0.978585610766765,0.279097969339135,0.265745929594948,0.634973660542207
408,0.978564933968824,0.279367454135314,0.266008653000229,0.635423358602081
409,0.978551565349466,0.279541689994912,0.266172553840221,0.635873056661956
410,0.978545326660432,0.279623000062725,0.266244863034335,0.636194269561866
411,0.978540692205721,0.279683401827386,0.266288248550803,0.636708210201722
412,0.978519124166489,0.279964502347538,0.266560613181966,0.637222150841578
413,0.978500051602871,0.280213078840565,0.266804054135483,0.63760760632147
414,0.978486148238738,0.280394284134547,0.266980006507827,0.63792881922138
415,0.97846992764725,0.28060569031086,0.267170420718994,0.638699730181164
416,0.978456024283117,0.280786895604842,0.267343962784868,0.639085185661056
417,0.978449429097566,0.280872851962244,0.267423502898394,0.639342155980984
418,0.978446577125437,0.280910022278959,0.26745483688251,0.63953488372093
419,0.978431960768271,0.28110052015212,0.267642840787206,0.639791854040858
420,0.978417344411106,0.28129101802528,0.267828434385432,0.640113066940768
421,0.978406649515619,0.281430406712959,0.267965821854249,0.640305794680714
422,0.978393815641035,0.281597673138174,0.268117671161888,0.640883977900553
423,0.978375634318708,0.281834633907228,0.268349060583053,0.641269433380445
424,0.978368326140125,0.281929882843808,0.26843824192246,0.641526403700373
425,0.97836404818193,0.28198563831888,0.268481627438929,0.641911859180265
426,0.978348540583474,0.282187751916014,0.268676862263037,0.642297314660157
427,0.978333032985018,0.282389865513148,0.268884148619497,0.642361557240139
428,0.978320020862176,0.282559455083157,0.269045639153018,0.642747012720031
429,0.978307186987592,0.282726721508371,0.269192667847717,0.643453681099833
430,0.978296313843847,0.282868433340845,0.269325234703593,0.643839136579725
431,0.97829221413391,0.282921865671122,0.26936379960712,0.644288834639599
432,0.978287401430941,0.282984590580577,0.269404774817118,0.644931260439419
433,0.978269754853388,0.283214581915247,0.269628933318871,0.645316715919311
434,0.978253890758416,0.28342134180197,0.269831399062391,0.645637928819221
435,0.978238026663444,0.283628101688694,0.27003145449944,0.646023384299113
436,0.978224658044085,0.283802337548292,0.270207406871784,0.646151869459077
437,0.978207367963048,0.284027682593373,0.270429155067067,0.646473082358987
438,0.978199168543175,0.284134547253927,0.270535208551767,0.646601567518952
439,0.978194355840206,0.284197272163382,0.270590645600588,0.64685853783888
440,0.978184195689494,0.284329691416677,0.270706340311171,0.647436721058718
441,0.978167262104973,0.284550390172168,0.270923267893513,0.647757933958628
442,0.978152111003033,0.284747857479713,0.271123323330561,0.647886419118592
443,0.9781382076389,0.284929062773696,0.271306506622317,0.648014904278556
444,0.978121452302638,0.285147438384392,0.27152584451113,0.648207632018502
445,0.978112005144958,0.285270565058508,0.271636718608771,0.648657330078376
446,0.978108618428054,0.285314704809607,0.271668052592887,0.649042785558268
447,0.978086159147531,0.285607421053732,0.271945237836991,0.64974945393807
448,0.97807118629385,0.285802565216482,0.272133241741687,0.650134909417962
449,0.978055322198878,0.286009325103206,0.272333297178736,0.650520364897854
450,0.978038566862615,0.286227700713902,0.272547814454608,0.650841577797764
451,0.978016642326867,0.286513447523644,0.272834640924594,0.651098548117692
452,0.978011473127382,0.286580818722689,0.272887667666944,0.651548246177566
453,0.978006838672671,0.286641220487349,0.272935873796353,0.651933701657459
454,0.977981170923502,0.286975753337778,0.273270906395748,0.652254914557369
455,0.977957642153432,0.287282408450671,0.273572194704557,0.652704612617243
456,0.977944808278847,0.287449674875886,0.27374332646396,0.652768855197225
457,0.977922883743099,0.287735421685627,0.274030152933946,0.653025825517153
458,0.977904345924256,0.287977028744271,0.274278414500404,0.653090068097135
459,0.977897037745673,0.288072277680851,0.274370006146281,0.653282795837081
460,0.977891155553155,0.288148941459074,0.274439905033925,0.653539766157009
461,0.977869587513923,0.288430041979226,0.27472191089097,0.653796736476937
462,0.977852119184628,0.288657710169102,0.274953300312135,0.653925221636901
463,0.977836433337914,0.288862146911031,0.275153355749183,0.654246434536811
464,0.977817182526038,0.289113046548852,0.275408848235053,0.654374919696775
465,0.977793297259451,0.289424347951335,0.275719777769743,0.654696132596685
466,0.977783493605255,0.28955212091504,0.275852344625619,0.654696132596685
467,0.977776898419704,0.289638077272442,0.275931884739145,0.654953102916613
468,0.977748378698406,0.290009780439585,0.276300661629126,0.655402800976487
469,0.977725741169626,0.290304819828505,0.276604360244405,0.655467043556469
470,0.977707559847298,0.290541780597559,0.276828518746159,0.656045226776307
471,0.977684387573744,0.290843789420863,0.277127396748497,0.656430682256199
472,0.977663176031028,0.291120243651426,0.277406992299071,0.656623409996145
473,0.977656580845478,0.291206200008828,0.277491353025537,0.656751895156109
474,0.977651946390767,0.291266601773489,0.277549200380828,0.656880380316074
475,0.977627882875922,0.291580226320766,0.27786736083493,0.657073108056019
476,0.977606136588432,0.291863649985713,0.278154187304916,0.657265835795966
477,0.977582073073586,0.29217727453299,0.278465116839606,0.657651291275858
478,0.977560861530871,0.292453728763553,0.278739891777239,0.657972504175768
479,0.977542323712027,0.292695335822196,0.278988153343698,0.65803674675575
480,0.977531807064798,0.29283240136508,0.279127951118985,0.658100989335732
481,0.977524677134474,0.292925327156866,0.279224363377803,0.658100989335732
482,0.977493127192788,0.293336523785518,0.279643756703665,0.658293717075678
483,0.977471380905298,0.293619947450465,0.279930583173651,0.658486444815624
484,0.977440543956644,0.294021851499938,0.28034033527363,0.65867917255557
485,0.977412202483604,0.294391231522287,0.280718753389493,0.658807657715534
486,0.977385999989662,0.2947327338071,0.281065837521241,0.65900038545548
487,0.977374057356368,0.294888384508341,0.28121768682888,0.659257355775408
488,0.977365501439979,0.294999895458484,0.281326150620051,0.659450083515354
489,0.977323078354548,0.29555280391961,0.281892572640611,0.6596428112553
490,0.977285289723827,0.296045310616075,0.282393916386469,0.659899781575228
491,0.977246966348333,0.296544786746924,0.282904901358208,0.660092509315174
492,0.977201513042514,0.297137188669558,0.283509888282295,0.660349479635102
493,0.977159981198374,0.297678481406711,0.284064258770503,0.660542207375048
494,0.977136630676561,0.297982813374809,0.284380008918134,0.660542207375048
495,0.977122727312428,0.298164018668792,0.28456801282283,0.660542207375048
496,0.977058736187765,0.298998027650069,0.285421261313376,0.660863420274958
497,0.97700062725562,0.299755372853124,0.286194969690396,0.661184633174868
498,0.976935744889667,0.300600997558375,0.287062680019765,0.661441603494796
499,0.976871575516746,0.301437329684447,0.287911107897369,0.661955544134652
500,0.976798137234403,0.302394465339841,0.288887282017909,0.662405242194527
501,0.976767835030524,0.302789399954931,0.289287392892006,0.662662212514455
502,0.976750901446003,0.303010098710422,0.289501910167878,0.663047667994347
503,0.976640565774231,0.304448125338308,0.290974607421334,0.663561608634203
504,0.976539320763623,0.305767671581667,0.292329199657736,0.663947064114095
505,0.976420429175461,0.307317209159695,0.293922412234716,0.664332519593987
506,0.976304211311171,0.308831899565804,0.295477059908167,0.664782217653861
507,0.976188884688172,0.31033497424794,0.297022066355737,0.665167673133753
508,0.976140757658481,0.310962223342494,0.297651156344529,0.665745856353591
509,0.976101364793438,0.311475638342111,0.298150089783916,0.666645252473339
510,0.975946467057137,0.313494451168658,0.300220543042048,0.667287678273159
511,0.97579602552729,0.315455185375339,0.302216276799595,0.668315559552872
512,0.975648257721313,0.3173810724101,0.304171035347144,0.669471925992548
513,0.975482665089526,0.319539273924326,0.306381286380563,0.670242836952332
514,0.975315646471674,0.321716060596909,0.308608409559275,0.671077990492098
515,0.975245951402751,0.322624410211615,0.309524326018053,0.6717846588719
516,0.975192655173575,0.323319030505214,0.310196801523314,0.673069510471541
517,0.974976974781258,0.326130035706735,0.313057835303759,0.674547089811127
518,0.974733844157191,0.329298805206632,0.316297287200068,0.675831941410767
519,0.974522085226553,0.332058701222671,0.319105294238162,0.677309520750353
520,0.974323873163531,0.334642038234317,0.321737348903913,0.678594372349994
521,0.974100884592631,0.337548292372419,0.324706846475529,0.679814981369652
522,0.974015147180478,0.338665725018643,0.325796305000181,0.68167801618913
523,0.973936896195166,0.339685585583493,0.326779710040132,0.683669536168573
524,0.973642608321021,0.343521097639453,0.330677175602878,0.685853783887961
525,0.973373988196044,0.347022076844984,0.334198633356231,0.688808942567134
526,0.973103407340228,0.350548610643256,0.337809272448992,0.690093794166774
527,0.972811614941696,0.35435159867209,0.341675404027622,0.69221379930618
528,0.972541747078912,0.357868839891184,0.345223375152151,0.694911987665425
529,0.972441393309594,0.359176770410569,0.346481555129735,0.697545933444687
530,0.972357260131765,0.360273294753642,0.347544500283211,0.69953745342413
531,0.972008428290637,0.364819689116764,0.352140954722393,0.70274958242323
532,0.971666548131575,0.369275480832894,0.356657869048049,0.705576255942439
533,0.971365130327105,0.37320391868064,0.360615592272557,0.708724142361557
534,0.971078150631542,0.376944181800019,0.364382901285899,0.711743543620712
535,0.970767463917651,0.380993423177086,0.368475601672753,0.714634459719902
536,0.970671922851302,0.382238628787016,0.369666293069164,0.717332648079147
537,0.970595276100313,0.383237581048714,0.370601491979705,0.720030836438391
538,0.970252326451703,0.387707311633612,0.375099123853598,0.723756906077348
539,0.969939322510456,0.39178675389301,0.379206286079275,0.727097520236413
540,0.969637548209469,0.395719838030345,0.383135085626137,0.731144802775279
541,0.969382118455593,0.399048904521072,0.38644684671656,0.734935114994218
542,0.969129362425588,0.40234312383988,0.389732094435808,0.738468456893229
543,0.969048972461179,0.403390862142265,0.390693806717524,0.741809071052293
544,0.968987833308646,0.404187700806828,0.391414488352194,0.744635744571502
545,0.96869835813747,0.407960487953333,0.39515769430083,0.749196967750225
546,0.968440789404496,0.411317432181596,0.39850560998831,0.752794552229218
547,0.968213701123659,0.414277118649974,0.401422080817576,0.756906077348066
548,0.967991247297534,0.417176403353692,0.404302397049785,0.760310934087113
549,0.967779131870379,0.41994094565932,0.407054967039059,0.76339457792625
550,0.967710684539263,0.420833033260464,0.407869650626077,0.766349736605422
551,0.967655427579248,0.421553208146804,0.40850356122781,0.769369137864577
552,0.967396789356725,0.424924091243835,0.411885221205876,0.772452781703713
553,0.967188773639507,0.427635201219186,0.41453173771045,0.776885519722472
554,0.967001078223713,0.430081472687948,0.416975788471504,0.779390980341771
555,0.966852419176447,0.432018975446683,0.418867879050821,0.782538866760889
556,0.966710533562988,0.433868198703221,0.420685250129554,0.785237055120134
557,0.966666149746718,0.434446661757087,0.421203466020705,0.787421302839522
558,0.966630678343354,0.434908967571222,0.421543319233041,0.791147372478479
559,0.966457242788209,0.437169387456412,0.423772852718223,0.794231016317615
560,0.96629842359023,0.439239309468441,0.425790279234005,0.797700115636644
561,0.966157429218062,0.441076917001006,0.427602829699796,0.800205576255942
562,0.966033368430415,0.442693825778079,0.429171939212071,0.803096492355133
563,0.96591483333877,0.444238717066519,0.430683201369054,0.805537710394449
564,0.965873836239404,0.444773040369287,0.431158031743736,0.807657715533856
565,0.965841216808169,0.445198175866707,0.431519577714306,0.809777720673262
566,0.965690597030063,0.447161233218183,0.433486387794208,0.811640755492741
567,0.965566357994158,0.448780465140051,0.435057907612953,0.814531671591931
568,0.965508962055046,0.449528517763927,0.435778589247623,0.816009250931517
569,0.965477768609876,0.44993506810299,0.436142545524663,0.817551072851086
570,0.965350855850099,0.451589147196777,0.437759861166347,0.820185018630348
571,0.965320018901445,0.451991051246251,0.438092483459272,0.822433508929719
572,0.965290964435373,0.452369723847778,0.438413054219844,0.824360786329179
573,0.965175459564115,0.453875121674709,0.439892982392711,0.826545034048567
574,0.96507671002912,0.455162143890942,0.441131879918532,0.829114737247848
575,0.965012184159683,0.456003122306604,0.441956204731432,0.830399588847488
576,0.964936963394759,0.456983489409944,0.442920327319619,0.831812925607092
577,0.964863881608933,0.457935978775749,0.443845885004278,0.833483232686625
578,0.96483963984583,0.458251926467821,0.444125480554853,0.834768084286265
579,0.964820567282211,0.458500502960848,0.44432071537896,0.836438391365797
580,0.964719678768119,0.459815402914617,0.445617460260072,0.838237183605294
581,0.964637506321129,0.460886372664949,0.446670764187666,0.839779005524862
582,0.964569237238271,0.461776137121298,0.447536064210564,0.84132082744443
583,0.964504889617092,0.462614792392165,0.448357978716994,0.84260567904407
584,0.964442859223269,0.463423246780702,0.449134097400484,0.844275986123603
585,0.964421112935779,0.463706670445649,0.449379948660472,0.845560837723243
586,0.964402931613452,0.463943631214703,0.449584824710462,0.846652961582937
587,0.964327354352011,0.464928644607632,0.45055617821806,0.848002055762559
588,0.964261580744768,0.465785885036857,0.451402195789195,0.849158422202236
589,0.964210779991205,0.466447981303331,0.452055388842691,0.850057818321984
590,0.964153384052093,0.467196033927207,0.452778480783832,0.851471155081588
591,0.964105257022402,0.467823283021761,0.453393108933801,0.852434793781318
592,0.964086006210526,0.468074182659583,0.453641370500259,0.852756006681228
593,0.964071211605102,0.468267003677538,0.45380286103378,0.853783887960941
594,0.963999377557083,0.46920323102978,0.45472600841197,0.855068739560581
595,0.963941625121454,0.469955929943246,0.455470793111344,0.856032378260311
596,0.963886724657955,0.470671458539996,0.456181833520132,0.856867531800077
597,0.963833963173553,0.471359109399212,0.456876001783627,0.857381472439933
598,0.963792609577671,0.471898078991569,0.457394217674777,0.858473596299627
599,0.963779775703087,0.472065345416784,0.457536425756535,0.859308749839394
600,0.963765515842438,0.472251197000355,0.457697916290056,0.86014390337916
601,0.963707406910293,0.47300854220341,0.458464393747665,0.860657844019016
602,0.963657675646279,0.473656699601116,0.459103124962339,0.861557240138764
603,0.963610261609621,0.474274656116492,0.459705701579956,0.862585121418476
604,0.963562847572963,0.474892612631867,0.460320329729925,0.863291789798278
605,0.963525593687017,0.475378149893948,0.460785518878725,0.86431967107799
606,0.96351489879153,0.475517538581627,0.460908444508719,0.864897854297829
607,0.963505273385592,0.475642988400538,0.461036190751654,0.864962096877811
608,0.963454829128546,0.476300438377423,0.461694204418092,0.865604522677631
609,0.963414723270471,0.476823145956218,0.462212420309242,0.866246948477451
610,0.963377112888009,0.477313329507888,0.4627137640551,0.866439676217397
611,0.963340393746837,0.477791897335585,0.463191004736252,0.866953616857253
612,0.963310091542958,0.478186831950675,0.463583884690938,0.867403314917127
613,0.963300644385278,0.478309958624791,0.463692348482109,0.867917255556983
614,0.963292088468888,0.478421469574934,0.46379840196681,0.868174225876911
615,0.963258221299847,0.478862867085917,0.464241898357376,0.868559681356803
616,0.96322203690345,0.47933446547923,0.464707087506176,0.869202107156623
617,0.96319369543041,0.479703845501579,0.465073454089687,0.869651805216498
618,0.9631682059295,0.480036055207213,0.465408486689083,0.869908775536426
619,0.963146994386784,0.480312509437776,0.465678441013775,0.8703584735963
620,0.963139151463427,0.48041472780874,0.465767622353182,0.870808171656174
621,0.963128991312715,0.480547147062035,0.465890547983176,0.871193627136066
622,0.96309066793722,0.481046623192884,0.466396712341974,0.871514840035976
623,0.963061078726373,0.481432265228795,0.466779951070779,0.87196453809585
624,0.963029172288171,0.481848108147036,0.467192113477229,0.872478478735706
625,0.962997444098227,0.482261627920483,0.467604275883679,0.87292817679558
626,0.962968389632154,0.482640300522011,0.467987514612483,0.873185147115508
627,0.962960903205314,0.482737872603386,0.468064644419538,0.873827572915328
628,0.962953773274989,0.482830798395172,0.468156236065416,0.873956058075292
629,0.962940761152147,0.483000387965181,0.468317726598937,0.874341513555184
630,0.962907250479621,0.483437139186574,0.468749171457151,0.874919696775022
631,0.962878552510065,0.483811165498512,0.469125179266544,0.875240909674933
632,0.962852528264381,0.48415034463853,0.469460211865939,0.875690607734807
633,0.962828464749535,0.484463969185807,0.469766320787688,0.876204548374663
634,0.962821156570953,0.484559218122388,0.469855502127095,0.876461518694591
635,0.962816343867984,0.484621943031843,0.469889246417682,0.877296672234357
636,0.962788002394944,0.484991323054192,0.470248382081782,0.877939098034177
637,0.962764117128356,0.485302624456674,0.470559311616472,0.878260310934087
638,0.962740053613511,0.485616249003952,0.470875061764103,0.878517281254015
639,0.962717772581247,0.485906642103282,0.47116670884703,0.878774251573943
640,0.962695848045499,0.486192388913024,0.471453535317016,0.879031221893871
641,0.962691748335562,0.486245821243301,0.471492100220543,0.879480919953745
642,0.962685687894786,0.486324808166319,0.471561999108187,0.879802132853655
643,0.962659307152586,0.486668633595926,0.471911493546404,0.879994860593601
644,0.962635421885998,0.486979934998409,0.472215192161683,0.880508801233458
645,0.962614210343283,0.487256389228971,0.472489967099317,0.880830014133368
646,0.962591572814503,0.487551428617891,0.472781614182243,0.88121546961326
647,0.962569648278755,0.487837175427633,0.47307326126517,0.881343954773224
648,0.962560379369333,0.487957978956954,0.473186545669282,0.881665167673134
649,0.96255307119075,0.488053227893535,0.473270906395748,0.882050623153026
650,0.962528116434614,0.488378468164785,0.473601118382202,0.882243350892972
651,0.962510113360545,0.488613105789044,0.473830097496897,0.882628806372864
652,0.962493001527766,0.48883612768933,0.474047025079239,0.883014261852756
653,0.962470185750727,0.489133490223045,0.474345903081577,0.883271232172684
654,0.962457351876143,0.48930075664826,0.474509803921569,0.883528202492612
655,0.962453073917948,0.489356512123331,0.474553189438037,0.883913657972504
656,0.962447726470205,0.48942620646717,0.47462067801921,0.884042143132468
657,0.962425088941425,0.48972124585609,0.474921966328019,0.884170628292432
658,0.962405838129548,0.489972145493912,0.475165407281536,0.884620326352306
659,0.962388904545028,0.490192844249404,0.475382334863878,0.884941539252216
660,0.962372505705281,0.490406573570511,0.475589621220338,0.885326994732108
661,0.962356641610309,0.490613333457234,0.475796907576798,0.885519722472054
662,0.962349511679985,0.49070625924902,0.475886088916206,0.885712450212001
663,0.962344164232241,0.49077595359286,0.475953577497379,0.885840935371965
664,0.96232063546217,0.491082608705753,0.476259686419128,0.886162148271875
665,0.962303523629391,0.491305630606039,0.476486255227352,0.886290633431839
666,0.962281599093643,0.49159137741578,0.476775492003808,0.886483361171785
667,0.96225735733054,0.491907325107852,0.477100883377321,0.886547603751767
668,0.962234898050017,0.492200041351977,0.477392530460248,0.886868816651677
669,0.962226520381886,0.492309229157326,0.477500994251419,0.886997301811641
670,0.962211904024721,0.492499727030487,0.477693818769056,0.887125786971605
671,0.962145595672703,0.493363936894095,0.478583221856659,0.887318514711551
672,0.962058610522743,0.494497631553882,0.479757041107777,0.887382757291533
673,0.96195219631265,0.495884548996285,0.481188763151235,0.887575485031479
674,0.961839365165264,0.497355099651296,0.482704845921159,0.887832455351407
675,0.961737050665107,0.498688584763423,0.484081130915796,0.888025183091353
676,0.961702292254775,0.499141597998378,0.484551140677537,0.888025183091353
677,0.961666464354894,0.499608550102102,0.48502838135869,0.888217910831299
678,0.961462191851096,0.502270874036766,0.487783361654434,0.888410638571245
679,0.961191789243538,0.505795084690243,0.491437386263663,0.888474881151227
680,0.96084295740241,0.510341479053365,0.496147125106957,0.888667608891173
681,0.960423182754552,0.515812485044755,0.501806524699616,0.889117306951047
682,0.959936743258161,0.522152347189343,0.50837219952517,0.889438519850957
683,0.959735322726493,0.524777500807293,0.511083794304446,0.889759732750867
684,0.959540497380375,0.52731669806784,0.513711028357256,0.889952460490813
685,0.958612536948636,0.539410989868766,0.526234980777806,0.890594886290633
686,0.957744111435107,0.550729351308279,0.537975583595454,0.890659128870615
687,0.956826845898855,0.562684254421525,0.550340455788954,0.891687010150328
688,0.955954142427132,0.57405837133611,0.562119623510129,0.892265193370166
689,0.955082508444957,0.585418549381927,0.573884329392482,0.892843376590004
690,0.954741519527186,0.589862725374084,0.578463911686371,0.89367853012977
691,0.954480029332533,0.59327077878783,0.581975728213842,0.89432095592959
692,0.953322128647828,0.608361927373847,0.597560769851887,0.89624823332905
693,0.952244261431016,0.622409983947069,0.612053942658809,0.898432481048439
694,0.951223790153317,0.635709987896416,0.625807151379298,0.899653090068097
695,0.950369446252179,0.646844820897152,0.637277799872254,0.901837337787486
696,0.949750390051751,0.654913102768956,0.645595767501838,0.90325067454709
697,0.949508685413749,0.658063287110496,0.648818347252853,0.904471283566748
698,0.949346301250608,0.660179672018418,0.650951468479217,0.90614159064628
699,0.948488570632566,0.671358644770253,0.66245827156923,0.908582808685597
700,0.947787698481664,0.680493250102799,0.671829543126409,0.911409482204805
701,0.947219799531314,0.68789478941854,0.6794123672825,0.913979185404086
702,0.946770970417384,0.693744468011458,0.685406799474553,0.915970705383528
703,0.946398966302702,0.698592871197883,0.690364799884305,0.917897982782989
704,0.946239255863432,0.700674408933886,0.692464176820083,0.919504047282539
705,0.946085605864938,0.70267695974687,0.694481603335864,0.921110111782089
706,0.94562055615952,0.708738044516101,0.700690552803789,0.923230116921496
707,0.945318960106792,0.712668805508641,0.70466273786712,0.926056790440704
708,0.945062104366851,0.716016457157725,0.708073321522832,0.927727097520236
709,0.944874943695831,0.718455759192103,0.710524603203297,0.929847102659643
710,0.944756230355928,0.720002973625337,0.712043096279692,0.932159835538995
711,0.944697943175525,0.720762641973186,0.712787880979067,0.933316201978671
712,0.944661937027386,0.721231917221705,0.713209684611398,0.935050751638186
713,0.94460578882608,0.721963707832018,0.713901442568423,0.936849543877682
714,0.94446978540514,0.723736267310333,0.715687479663039,0.938262880637286
715,0.94435445878214,0.725239341992468,0.717155356303554,0.940704098676603
716,0.944256956984952,0.72651010219514,0.718425587813491,0.941988950276243
717,0.944166763366347,0.72768561346123,0.719601817371079,0.943145316715919
718,0.944129509480401,0.728171150723311,0.720052544681056,0.944558653475524
719,0.944109010930718,0.728438312374695,0.720267061956928,0.946228960555056
720,0.944028977462825,0.729481404387491,0.721303493739229,0.947449569574714
721,0.943978889702295,0.730134208074787,0.72192535280861,0.9489271489143
722,0.943924702231829,0.730840444092359,0.722629162297986,0.949698059874085
723,0.943867662789232,0.731583850426646,0.723366716077949,0.950597455993833
724,0.943827556931157,0.732106558005441,0.723880111356159,0.951368366953617
725,0.943809732105345,0.732338872484905,0.724072935873796,0.952653218553257
726,0.943798680713342,0.732482907462173,0.724207913036143,0.953038674033149
727,0.943752692662749,0.733082278819192,0.724788796895525,0.954130797892843
728,0.943714904032029,0.733574785515657,0.725273268496089,0.954837466272646
729,0.943679789125181,0.734032445040202,0.725716764886655,0.955672619812412
730,0.943653230134722,0.734378593614604,0.726063849018403,0.955993832712322
731,0.943631840343748,0.734657370989962,0.726350675488388,0.956058075292304
732,0.943624532165166,0.734752619926542,0.726439856827796,0.956315045612232
733,0.943617223986583,0.734847868863123,0.726529038167203,0.95657201593216
734,0.943592090982189,0.735175432279168,0.726852019234246,0.957021713992034
735,0.943576048638959,0.735384515310686,0.727052074671294,0.957471412051908
736,0.943560184543987,0.735591275197409,0.727242488882461,0.958113837851728
737,0.943543072711208,0.735814297097695,0.727459416464803,0.95849929333162
738,0.943531308326172,0.735967624654142,0.727601624546561,0.958948991391494
739,0.943526139126687,0.736034995853187,0.727664292514793,0.95914171913144
740,0.943521504671976,0.736095397617847,0.727717319257144,0.959398689451368
741,0.943510096783457,0.736244078884705,0.727857117032431,0.95978414493126
742,0.943497441157131,0.736409022165124,0.728025838485363,0.959848387511242
743,0.943488528744225,0.736525179404857,0.728134302276534,0.960169600411153
744,0.943483181296482,0.736594873748696,0.728204201164178,0.960233842991135
745,0.943479259834803,0.736645982934178,0.728254817600058,0.960298085571117
746,0.943476586110931,0.736680830106098,0.728278920664763,0.960619298471027
747,0.94347391238706,0.736715677278018,0.728305434035938,0.960876268790955
748,0.943462682746799,0.73686203540008,0.728450052424166,0.961068996530901
749,0.943454483326925,0.736968900060634,0.728558516215337,0.961133239110883
750,0.943447353396601,0.73706182585242,0.728647697554744,0.961325966850829
751,0.943439153976728,0.737168690512974,0.728756161345915,0.961390209430811
752,0.943430241563822,0.737284847752706,0.728876676669439,0.961390209430811
753,0.943427746088208,0.737317371779831,0.728905600347084,0.961518694590775
754,0.943425428860853,0.737347572662161,0.7289369343312,0.961518694590775
755,0.943422042143949,0.73739171241326,0.728977909541198,0.961647179750739
756,0.943410099510655,0.737547363114501,0.729136989768249,0.961711422330721
757,0.943403860821621,0.737628673182313,0.729218940188245,0.961775664910703
758,0.943397087387813,0.73771695268451,0.729308121527652,0.961839907490685
759,0.943393522422651,0.737763415580403,0.729351507044121,0.961968392650649
760,0.943391561691811,0.737788970173144,0.729375610108825,0.962032635230631
761,0.943390313954004,0.737805232186706,0.729385251334707,0.962225362970577
762,0.943384788258003,0.737877249675341,0.729455150222351,0.962353848130541
763,0.943379797306776,0.737942297729591,0.729517818190583,0.962482333290505
764,0.943373202121226,0.738028254086992,0.729602178917049,0.962610818450469
765,0.943368745914773,0.738086332706859,0.729660026272341,0.962675061030451
766,0.943365359197869,0.738130472457957,0.729703411788809,0.962739303610433
767,0.943364111460062,0.738146734471519,0.729720283934102,0.962739303610433
768,0.943363398467029,0.738156027050698,0.729729925159984,0.962739303610433
769,0.943360902991416,0.738188551077823,0.729763669450571,0.962739303610433
770,0.943358051019286,0.738225721394537,0.729797413741157,0.962867788770397
771,0.943354129557607,0.73827683058002,0.729850440483507,0.962867788770397
772,0.943351634081994,0.738309354607145,0.729879364161153,0.962996273930361
773,0.943347534372057,0.738362786937421,0.729932390903503,0.963060516510343
774,0.943346643130767,0.738374402661395,0.729942032129385,0.963124759090325
775,0.94334539539296,0.738390664674957,0.729958904274679,0.963124759090325
776,0.943341830427798,0.73843712757085,0.730007110404088,0.963124759090325
777,0.943339513200442,0.738467328453181,0.730038444388204,0.963124759090325
778,0.943337908966119,0.738488236756332,0.730060137146438,0.963124759090325
779,0.943336661228312,0.738504498769895,0.730077009291731,0.963124759090325
780,0.943334700497473,0.738530053362636,0.730101112356436,0.963189001670307
781,0.943333809256182,0.738541669086609,0.730110753582318,0.963253244250289
782,0.943332739766634,0.738555607955377,0.73012280511467,0.963317486830271
783,0.943328640056697,0.738609040285654,0.730178242163491,0.963317486830271
784,0.9433265010776,0.73863691802319,0.730207165841137,0.963317486830271
785,0.943325253339793,0.738653180036752,0.730221627679959,0.963381729410253
786,0.943324362098502,0.738664795760725,0.730228858599371,0.963510214570217
787,0.943322936112438,0.738683380919083,0.730248141051135,0.963510214570217
788,0.943322044871147,0.738694996643056,0.730255371970546,0.963638699730181
789,0.943321331878115,0.738704289222234,0.730265013196428,0.963638699730181
790,0.943317588664694,0.738753075262922,0.730315629632308,0.963638699730181
791,0.943316340926887,0.738769337276484,0.730330091471131,0.963702942310163
792,0.943314736692564,0.738790245579636,0.730349373922894,0.963767184890145
793,0.943313667203016,0.738804184448404,0.730363835761717,0.963767184890145
794,0.943312241216951,0.738822769606761,0.730383118213481,0.963767184890145
795,0.943310815230886,0.738841354765118,0.730402400665245,0.963767184890145
796,0.943309745741337,0.738855293633886,0.730414452197597,0.963831427470127
797,0.943307428513982,0.738885494516217,0.730440965568772,0.963959912630091
798,0.943303685300561,0.738934280556904,0.730491582004652,0.963959912630091
799,0.943300476831915,0.738976097163208,0.73053496752112,0.963959912630091
800,0.943297268363269,0.739017913769512,0.730578353037589,0.963959912630091
801,0.943291920915526,0.739087608113351,0.730650662231703,0.963959912630091
802,0.943291029674235,0.739099223837324,0.730662713764055,0.963959912630091
803,0.943290138432945,0.739110839561297,0.730674765296407,0.963959912630091
804,0.943283364999136,0.739199119063494,0.730766356942285,0.963959912630091
805,0.943279621785716,0.739247905104181,0.730814563071695,0.964024155210073
806,0.943268570393713,0.739391940081449,0.730961591766393,0.964088397790055
807,0.943260014477324,0.739503451031592,0.731074876170505,0.964152640370037
808,0.943250745567902,0.739624254560914,0.731197801800499,0.964216882950019
809,0.943247180602739,0.739670717456807,0.731243597623438,0.964281125530001
810,0.943246467609707,0.739680010035985,0.73125323884932,0.964281125530001
811,0.943233277238607,0.739851922750789,0.731431601528134,0.964281125530001
812,0.943219373874474,0.740033128044772,0.731619605432831,0.964281125530001
813,0.943206361751631,0.740202717614781,0.731795557805175,0.964281125530001
814,0.943195666856145,0.74034210630246,0.731940176193403,0.964281125530001
